id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
595616014331396541,O aconchego do Flamengo.,320225312,Thiago,,Flamengo,-22.93951,-43.17745,Entire home/apt,103,2,4,2022-09-18,4,1,276,4,
589663288600219954,EXCELENTE QUARTO EM APARTAMENTO AGRADÁVEL,71083834,Sandro,,Tijuca,-22.93826,-43.25111,Private room,60,2,0,,,1,228,0,
595635753289116684,Apartamento aconchegante linda vista mar,407323274,Katia,,Leblon,-22.98609,-43.21849,Entire home/apt,257,1,1,2022-09-04,1,1,352,1,
596128109274280826,Suíte Deluxe Vista Mar,205707267,Alexander,,São Conrado,-22.99753,-43.25764,Private room,800,7,0,,,1,7,0,
592548088748947957,Apart hotel em frente ao mar na Barra da Tijuca,451624944,Karyna,,Barra da Tijuca,-23.014395,-43.309582,Entire home/apt,450,3,1,2022-09-04,1,1,240,1,
592566514097312468,Apartamento espaçoso completo e vista deslumbrante,451628074,Leonardo,,Glória,-22.915821,-43.176636,Entire home/apt,160,2,16,2022-08-18,3.04,1,350,16,
592587222124246622,Apartamento comp. quarto privativo c/ vaga garagem,451634106,Andreia,,Jacarepaguá,-22.970362,-43.394119,Private room,150,2,8,2022-09-19,1.52,1,126,8,
589665068245672849,Conjugado quadríssima da praia de Copacabana,448598130,Gabriela,,Copacabana,-22.97050984119452,-43.1826540410586,Entire home/apt,189,3,11,2022-09-06,2.66,1,169,11,
592623640012792921,Apartamento em Copacabana próximo a praia,76359921,Anderson,,Copacabana,-22.98008,-43.18968,Entire home/apt,215,2,8,2022-09-11,1.60,1,178,8,
592643440940336990,Quarto inteiro banheiro privado 300 metros/praia,124111455,João Pedro,,São Conrado,-22.99564,-43.25392,Private room,285,2,3,2022-09-12,3,3,364,3,
592650491315448076,Beleza do Recreio.,47584281,Renato,,Recreio dos Bandeirantes,-23.0146,-43.47106,Entire home/apt,700,1,0,,,97,365,0,
596178150973931737,Excelente quarto em Ipanema,57853529,Bernardo,,Ipanema,-22.9845,-43.1962,Private room,133,1,17,2022-09-19,3.23,2,71,17,
596184006969829285,Apartamento aconchegante no Flamengo.,122348085,Alessandra,,Flamengo,-22.92884,-43.17653,Entire home/apt,90,30,2,2022-04-23,0.38,1,172,2,
589673263748393847,Lindo Loft Em Copacabana Prox. Posto 06,439570160,Victor,,Copacabana,-22.98379,-43.19423,Entire home/apt,154,2,5,2022-09-13,0.94,2,74,5,
596223393083691969,Apartamento aconchegante em COPACABANA,366031738,Thailane/Ricardo,,Copacabana,-22.97187,-43.19024,Entire home/apt,372,2,22,2022-09-07,3.98,1,323,22,
589692567828252286,Suíte no Leme - Edifício em frente à Praia,41727017,Gabriel,,Leme,-22.96272,-43.17155,Private room,185,1,0,,,1,360,0,
596262856959880259,Studio perfeito na montanha + cama KING + cozinha,43886125,Lucas De Sá,,Barra de Guaratiba,-23.01944,-43.54029,Entire home/apt,183,1,5,2022-07-31,0.99,1,336,5,
592658947551339781,Quarto em Botafogo com vista para o Cristo,444920190,Maria Eduarda,,Botafogo,-22.95431,-43.19078,Private room,250,1,3,2022-09-05,0.60,1,364,3,
592661136903461104,Vista perfeita no melhor de Ipanema/Leblon,214026083,Danillo,,Ipanema,-22.98324,-43.21345,Private room,250,1,2,2022-08-11,1.28,2,243,2,
589710154605391696,Spacious 2-Bedroom with the best view of Rio!,154329066,Mario,,Flamengo,-22.94056,-43.17599,Entire home/apt,400,1,16,2022-09-09,3.06,1,314,16,
592679527490556581,Aconchego na Barra da Tijuca-RJ,305125096,Leslie,,Barra da Tijuca,-23.00495,-43.32357,Private room,80,3,2,2022-09-13,2,1,77,2,
592820913228391336,APARTPRAIANO,393546589,Franklin,,Copacabana,-22.96764,-43.183029,Entire home/apt,729,2,0,,,2,29,0,
596333162401690736,APARTAMENTO RUSTICO  JUNTO A PRAIA DE COPA POSTO 4,307808422,Geraldo José,,Copacabana,-22.97258,-43.18684,Entire home/apt,250,7,2,2022-09-08,0.38,2,357,2,
589741363136483648,Bossa Nova - Lovely One Bedroom Flat Humaitá RJ,153721,Shushma,,Humaitá,-22.95901,-43.20103,Entire home/apt,300,4,0,,,25,61,0,
592859295807995630,Praia de Copacabana uma experiência inesquecível,434135499,Leila,,Copacabana,-22.966629,-43.182941,Entire home/apt,520,1,5,2022-09-11,0.99,1,90,5,
589755162890687758,Casa agradável.Residencial e com comércio próximo,412306203,Erick,,Cosmos,-22.91911,-43.61698,Private room,60,1,0,,,1,364,0,
592918138465092902,APARTAMENTO COMPLETO EM RESORT 5 MINUTOS DA BARRA,62306349,Sandra,,Jacarepaguá,-22.96468,-43.38484,Entire home/apt,600,3,2,2022-09-11,0.40,1,365,2,
596400609899785504,Apartamento aconchegante no rocha,452421992,Pamela,,Rocha,-22.90309,-43.24806,Private room,60,30,0,,,1,365,0,
596400739700894855,Apartamento encantador no Leblon,296727478,Livia,,Leblon,-22.98487,-43.22568,Entire home/apt,297,3,4,2022-09-18,1.76,2,123,4,
596450072936915733,Quarto privado do chalé,414176825,André,,Vargem Grande,-22.991936,-43.493523,Private room,200,1,0,,,3,365,0,
589761983658005711,APTO COM PISCINA  SAUNA E ACADEMIA COPACABANA ALT2,349225155,Valcy,,Copacabana,-22.96182822283423,-43.175059133423986,Entire home/apt,193,1,0,,,1,340,0,
589815655817483484,Apartamento espaçoso e aconchegante na Lapa,107341968,Aline,,Santa Teresa,-22.91433,-43.18134,Entire home/apt,470,4,0,,,1,263,0,
596539362887554777,Loft recém reformado entre Copacabana e Ipanema,11093456,Elisa,,Copacabana,-22.98298,-43.19145,Entire home/apt,150,3,9,2022-08-18,1.70,1,70,9,
592945808190917210,Altissimo luxo 4 suítes frontal mar,64573454,Ishac José,,Barra da Tijuca,-23.014723,-43.309029,Entire home/apt,2571,4,1,2022-09-11,1,1,365,1,
593130823509148996,Amazing Leblon 2,60267323,Katia,,Leblon,-22.981472,-43.218853,Entire home/apt,780,5,2,2022-05-22,0.40,3,217,2,
593246207982990897,Design and location in the heart of Ipanema,13359269,Antonio,,Ipanema,-22.98458,-43.19514,Entire home/apt,350,2,8,2022-09-18,1.45,6,125,8,
589824654018816573,COPACABANA + IPANEMA = localização hype,50573122,Renato,,Copacabana,-22.98217,-43.1924,Entire home/apt,232,3,8,2022-09-19,2.50,2,166,8,
593247220049911900,APARTAMENTO DUPLEX 3 QUARTOS COM TERRAÇO,9967131,Aline,,Copacabana,-22.976149,-43.189899,Entire home/apt,1100,5,0,,,3,130,0,
593251343021295214,Tabas | Aconchegante apto em Copacabana | CP0003,341887136,Tabas,,Copacabana,-22.98197,-43.1936,Entire home/apt,247,5,1,2022-05-24,0.25,136,344,1,
596617920521817677,Casinha aconchego Ana e Paçoca,42870498,Ana Paula,,Botafogo,-22.943,-43.18629,Entire home/apt,100,1,15,2022-09-18,5.77,1,311,15,
596746258451940787,Flat Sofisticado com 3/4 no Forte de Copacabana RJ - Orla de Copacabana,303982531,Trip Homes,,Copacabana,-22.98407,-43.18909,Entire home/apt,969,1,2,2022-09-05,0.39,1,283,2,
596968382420916347,"RioNatureza apart. 103,abraço da mata Atlântica",23488225,Max,,Jacarepaguá,-22.967127,-43.336575,Entire home/apt,250,2,1,2022-04-25,0.20,9,170,1,
589831855146336493,Ipanema posto 10,14314998,Rio Unique,,Ipanema,-22.9827,-43.212,Entire home/apt,1120,4,0,,,25,365,0,
593385894261859981,Apartamento aconchegante,451812395,Claudio,,Recreio dos Bandeirantes,-23.02117,-43.46947,Entire home/apt,314,1,3,2022-09-12,0.59,1,268,3,
593388767016139570,Wonderful ap 300m2 between Arpoador and Copacabana,186960728,Bebel Tanus,,Copacabana,-22.98329,-43.19377,Entire home/apt,929,2,2,2022-09-11,2,1,268,2,
589839117692879870,Vistão do Rio,411352151,Leandro,,Botafogo,-22.94582,-43.18163,Entire home/apt,600,1,1,2022-09-05,1,1,364,1,
593417038860563052,Ótimo apartamento em Copacabana.,451817753,Adm,,Copacabana,-22.96542,-43.1792,Entire home/apt,150,1,5,2022-09-16,0.94,1,356,5,
596984399594517359,Studio Leme,452532222,Barbara,,Leme,-22.96212,-43.17089,Entire home/apt,243,2,0,,,1,298,0,
589850259970648888,"Omar do Rio: Modern 2Qts, with Garage, Swimming Pool, Internet 200mbps + Smart TV (JPG 99/1104)",6000862,Omar Do Rio,,Jacarepaguá,-22.97001,-43.39055,Entire home/apt,306,1,8,2022-09-13,1.44,109,6,8,
596984623741500830,New Listing - Spacious penthouse with private pool,21417744,Alessandra,,Ipanema,-22.98625,-43.19561,Entire home/apt,1480,3,1,2022-05-01,0.21,2,0,1,
593427823928636004,Apartamento 3 quartos com garagem,235390957,Bruna,,Copacabana,-22.96563,-43.177418,Entire home/apt,215,1,1,2022-09-19,1,4,46,1,
589850272422392041,Apartamento de frente para o mar de Copacabana,372630130,Zelia,,Copacabana,-22.96866,-43.181412,Entire home/apt,680,2,20,2022-09-19,3.77,1,297,20,
593434050686853742,☀️Praia Metrô e Comércios Localização Espetacular,425294959,Rami,,Copacabana,-22.96974,-43.18646,Entire home/apt,124,7,25,2022-09-05,4.39,3,56,25,
589861066857441842,"Apartamento 3 quartos, mobiliado. 1 km da praia",451084130,Sergio,,Recreio dos Bandeirantes,-23.02129,-43.47265,Entire home/apt,800,2,4,2022-09-11,0.71,1,142,4,
593438393471304552,Quarto em casa com quintal,15473074,Carolline,,Santa Teresa,-22.920272269999924,-43.183263901290246,Private room,65,1,0,,,3,275,0,
597013732012078183,Apartamento no Jardim Botânico/ Lagoa,28427598,Lucia,,Lagoa,-22.964803903083777,-43.21680608629755,Private room,78,2,3,2022-09-07,2.25,1,73,3,
589862833499356468,Sala e Quarto moderno a uma quadra da praia,344170057,Viviane & Jefferson,,Leme,-22.96465,-43.1719,Entire home/apt,200,2,15,2022-09-16,2.81,1,65,15,
597030125412777163,AP 2 GAMBOA LOFT MOBILIADO E FINAMENTE DECORADO,449055454,Wilson,,Santo Cristo,-22.89606,-43.19917,Private room,180,1,9,2022-09-12,1.78,6,359,9,
593442021948033914,Apartamento excelente com estacionamento no Leblon,451828193,Alexandra,,Leblon,-22.98305,-43.22168,Entire home/apt,400,1,4,2022-09-13,0.75,1,260,4,
593506045215381389,Beautiful penthouse in Resort Condominium,425303218,Andréa,,Recreio dos Bandeirantes,-23.00811,-43.45861,Entire home/apt,650,2,1,2022-09-09,1,1,36,1,
599270871014789817,Mini chalé do Lago,42685021,Roberto,,Vargem Pequena,-22.97673,-43.45784,Private room,180,1,1,2022-09-10,1,4,365,1,
593562906953989821,"Amplo quarto e sala, quadra da praia. Wi-fi e ar!",6217672,Fernando,,Copacabana,-22.96962,-43.18337,Entire home/apt,155,8,13,2022-09-17,2.47,6,159,13,
593580426738257301,Charm and spacious. Great location in Ipanema.,387638409,Manoela,,Ipanema,-22.98262,-43.21436,Entire home/apt,1516,4,1,2022-06-20,0.32,1,144,1,
597039194757705012,Flat Completo / P. Olímpico /Jeunesse / Riocentro,345840740,William,,Jacarepaguá,-22.97462,-43.41294,Entire home/apt,154,1,5,2022-09-11,2.14,2,190,5,
597043625261535988,"APARTAMENTO CHARMOSO NA GÁVEA, próx. praia Leblon",82345886,Margarete,,Gávea,-22.97669,-43.22887,Entire home/apt,1143,2,2,2022-08-09,0.40,1,91,2,
599275252235936989,Quarto em Ipanema entre o mar e a lagoa!,445534693,Christian,,Ipanema,-22.983047127566277,-43.212750077647044,Private room,150,1,3,2022-09-11,2.73,1,362,3,
597056889256772438,Casa Vó Carmelita no Leme,452554935,Arthur,,Leme,-22.96413,-43.16946,Entire home/apt,220,1,13,2022-09-13,2.45,1,201,13,
597135244032130450,Encantador do Recreio.,47584281,Renato,,Recreio dos Bandeirantes,-23.01853,-43.45474,Entire home/apt,700,1,4,2022-09-12,0.75,97,365,4,
597158364391032024,Suíte aconchegante com linda vista e piscina,112424579,Amauri,,Laranjeiras,-22.933415348445372,-43.193854724325185,Entire home/apt,180,3,3,2022-09-13,3,2,171,3,
593590194153267694,Quarto em casa em cond. fechado em frente ao mar,107829051,Luiz Eduardo,,Barra da Tijuca,-23.011105,-43.326496,Private room,212,2,4,2022-09-08,1.18,1,341,4,
593612144703960566,"Apartamento ao lado do Rio Centro, e Rock in Rio",206923442,Reginaldo,,Jacarepaguá,-22.97247,-43.41226,Private room,300,2,0,,,1,362,0,
599359146465208986,APTO  c/ Motorista,170916608,Gabriel,,Recreio dos Bandeirantes,-23.00554,-43.44497,Entire home/apt,228,1,1,2022-04-16,0.19,19,335,1,
593623318417143867,"Apt. privado, com vista deslumbrante e Povo gentil",451871905,Eddie,,Bancários,-22.798294,-43.173107,Entire home/apt,163,2,2,2022-09-05,0.87,1,357,2,
597158946833942893,Ampla suíte com vista p/ Pão de Açúcar e Corcovado,112424579,Amauri,,Cosme Velho,-22.93574,-43.19483,Entire home/apt,224,3,6,2022-09-13,1.15,2,264,6,
599362135172982705,Recanto em Botafogo com varanda e rede! Relax!,431140908,Luciana,,Botafogo,-22.95715,-43.18383,Entire home/apt,122,3,2,2022-09-11,0.73,1,25,2,
597181030210221627,RESORT APARTMENT AT THE BEACH,441093678,Liliana,,Barra da Tijuca,-23.00858,-43.34453,Entire home/apt,999,28,0,,,1,363,0,
597186134396964095,Quartos aconchegantes e com boa localização.,452591675,Isabel Cristina,,Vargem Grande,-22.98536,-43.50705,Private room,130,1,0,,,1,364,0,
593673375134581946,Lar 404 Copacabana- moderno e bem localizado,186096177,Nathália,,Copacabana,-22.964832872689367,-43.1786154403131,Entire home/apt,274,2,11,2022-09-19,2.08,1,57,11,
599415422336667669,Room for rent for foreign researchers/phd/MD,147981231,Lya,,Lagoa,-22.97157,-43.20795,Private room,310,30,0,,,1,358,0,
593745824894461622,Apartamento vista p o Pão de Açucar em Botafogo.,446539021,Vitor,,Botafogo,-22.949,-43.18324,Entire home/apt,175,10,0,,,1,214,0,
593843566007713584,New!!! Studio Red Copacabana na quadra da praia,71645815,Adilson,,Copacabana,-22.97987,-43.19117,Entire home/apt,140,1,5,2022-09-03,2.11,20,124,5,
597251680877971450,Ap ao lado do Rio Centro  e perto Rock Rio,152056102,Andrea,,Jacarepaguá,-22.97361,-43.41248,Entire home/apt,200,2,0,,,1,259,0,
597316196071855912,Apartament view of the sea Leme,206311432,Igor,,Leme,-22.963688,-43.172798,Entire home/apt,346,1,2,2022-07-24,0.38,4,67,2,
599448061336653850,Apartamento Copa c/ vista p/ o Mar d todos cômodos,162227603,Nara,,Copacabana,-22.971209,-43.184929,Entire home/apt,450,3,2,2022-09-12,2,1,53,2,
597360760507573221,Apartamento Amplo. À 220 metros da praia.,377663989,Vagner,,Copacabana,-22.96565,-43.17801,Entire home/apt,274,3,5,2022-09-12,2.31,1,48,5,
593963617359330928,"Suíte em casa c/ piscina, e SPA! Ilha da Gigoia",48779267,João,,Barra da Tijuca,-23.00369,-43.30719,Private room,180,1,4,2022-08-21,0.83,2,9,4,
599699735111912920,Apartamento kitinet,230717354,Diogo,,Centro,-22.90811,-43.19106,Entire home/apt,429,1,0,,,1,365,0,
593970589511954766,Conjugado caseiro em Copacabana,451930890,Karina,,Copacabana,-22.969042,-43.186695,Entire home/apt,200,3,2,2022-09-12,2,1,361,2,
597550060156516806,quarto 3 minuto caminhando  Rio CENTro muito perto,229244053,Leda,,Jacarepaguá,-22.974,-43.41148,Private room,301,2,3,2022-08-22,0.63,25,45,3,
599713118024550908,Pertinho da praia!,436413812,Mariana,,Copacabana,-22.985,-43.19189,Entire home/apt,1500,1,0,,,1,365,0,
597567594618611490,Studio Oásis do Samba,14080654,Daniele,,Centro,-22.9102,-43.19464,Entire home/apt,210,2,12,2022-09-12,2.38,1,137,12,
597598918109681099,Aparto 10min da Praia do Recreio cond com picina,229244053,Leda,,Recreio dos Bandeirantes,-23.020200525616318,-43.49219016644023,Entire home/apt,1520,3,0,,,25,169,0,
594005361152159642,Quarto privado no coração de Copacabana 🌴☀️,227246641,Marissol,,Copacabana,-22.97084,-43.18451,Private room,147,1,22,2022-09-19,4.15,3,181,22,
594023995929003396,"Jardim Tijuca, Quarto inteiro com 2 Camas Casal.",108279687,Sergio,,Rio Comprido,-22.92089,-43.20918,Private room,300,1,2,2022-09-08,2,9,9,2,
599754395918657696,Área de camping junto à Parque ecológico,42685021,Roberto,,Vargem Pequena,-22.9751,-43.45765,Entire home/apt,50,1,0,,,4,365,0,
594054432395755466,Quarto silencioso na melhor rua do Leblon,370203265,Vitoria,,Leblon,-22.98638,-43.22688,Private room,329,1,0,,,2,364,0,
594093122300346062,Apartamento tipo casa em condomínio bucólico,62576155,Carolina,,Copacabana,-22.97573,-43.19384,Entire home/apt,720,2,3,2022-09-12,0.59,2,316,3,
597600972742975758,Apartamento reformado em COPACABANA,443110063,Alessandra,,Copacabana,-22.96514,-43.17947,Entire home/apt,400,1,1,2022-09-04,1,2,365,1,
599768687309066631,"Midas Rio, apartamento 1115",374670667,Bheatriz,,Jacarepaguá,-22.97329,-43.41236,Entire home/apt,151,3,10,2022-09-12,1.94,4,47,10,
594110164932986222,Estadia Carioca | 3Q | 3 Bedroom apartment in front of a Leblon subway station - MT302B.20,1982737,Estadia,,Leblon,-22.98538,-43.22437,Entire home/apt,540,1,5,2022-09-06,0.99,90,151,5,
599834801783939921,Apartamento aconchegante na Lapa,128238385,Iuli,,Centro,-22.91252,-43.18582,Entire home/apt,370,2,2,2022-09-04,0.38,1,359,2,
597641213102118351,Quarto e banheiro privativos em Condomínio c/infra,18288215,Edilene,,Botafogo,-22.956934,-43.177933,Private room,66,1,7,2022-08-01,1.33,1,87,7,
597644329095678314,Apart3min andando Rio centro 5min jeunesse arena C,229244053,Leda,,Jacarepaguá,-22.97162,-43.41485,Entire home/apt,269,3,5,2022-09-12,2.78,25,85,5,
599864156548198772,Copacabana Acolhedor Posto 6,453187203,Luciana,,Copacabana,-22.97988,-43.19029,Entire home/apt,200,2,1,2022-04-24,0.20,2,67,1,
597658970436030540,Quarto aconchegante na melhor localização da Barra,452682409,Ana Paula Pereira,,Barra da Tijuca,-23.00568389892578,-43.32993698120117,Private room,89,2,11,2022-09-18,2.16,1,347,11,
594128277331047212,Flat encantador com piscina,451941247,Henrique,,Barra da Tijuca,-23.00362267310578,-43.34224934726981,Entire home/apt,250,1,0,,,1,343,0,
599928733093403191,Lindo flat à beira mar no Recreio - RJ,168364098,Ione,,Recreio dos Bandeirantes,-23.03036,-43.47221,Entire home/apt,450,2,7,2022-08-26,1.31,2,159,7,
599938775175276520,Apartamento lindo no centro de ipanema- posto 8,451515499,Nadia,,Ipanema,-22.98357,-43.19596,Entire home/apt,350,1,0,,,4,214,0,
594147389552142846,CASA DO TRADER!!! 1,451977285,Flávio,,Copacabana,-22.961931557756262,-43.17594074469995,Entire home/apt,1350,1,0,,,10,250,0,
594164323799851991,Excelente casa para hospedagem no Recreio,352961949,Lizia,,Recreio dos Bandeirantes,-23.01909,-43.50784,Entire home/apt,2050,3,0,,,11,364,0,
594168212360242041,Charmoso apartamento pé na praia de Copacabana,13952932,Fabiana,,Copacabana,-22.98406,-43.19138,Entire home/apt,174,2,11,2022-09-06,1.91,6,251,11,
597673567957320741,Charmante chambre à Santa teresa,221372661,Roxane,,Santa Teresa,-22.91544,-43.1856,Private room,100,2,12,2022-09-10,3.13,2,321,12,
599942805679771529,Casa Ampla p/ o Rock in Rio 10 pess. 2 à 11/9/22,415325896,Munique,,Vargem Grande,-22.977464481872406,-43.49137538398739,Entire home/apt,897,1,0,,,2,359,0,
597717061951316256,Apto TOP em Copacabana,242968329,Vinicius,,Copacabana,-22.97767,-43.19159,Entire home/apt,490,1,2,2022-08-01,0.98,6,335,2,
597780071614451202,Tabas | Moderno 2 suítes em Ipanema - RJ | IP0026,341887136,Tabas,,Ipanema,-22.98124,-43.20348,Entire home/apt,679,5,0,,,136,70,0,
594211515121043184,Quarto com banheiro privativo - ótima localização,260476300,Tatiana,,Ipanema,-22.98253,-43.19808,Private room,146,2,4,2022-09-11,0.72,2,49,4,
599953386668155901,Sofá cama no melhor ponto de Ipanema- posto 8,451515499,Nadia,,Ipanema,-22.98535,-43.19751,Private room,99,1,24,2022-09-18,5.81,4,213,24,
599962980530704073,Apartamento com Vista Mar na Praia do Pepê,22943461,Viviane,,Barra da Tijuca,-23.01574,-43.30808,Entire home/apt,550,3,12,2022-09-09,2.29,1,151,12,
594213832365671806,"Quarto em apto sossegado, no coração de Ipanema",260476300,Tatiana,,Ipanema,-22.98439,-43.1984,Private room,160,2,11,2022-09-16,2.08,2,57,11,
597809396215443755,Cobertura Triplex Redentor,392083762,Oka,,Botafogo,-22.94989,-43.18674,Entire home/apt,600,6,3,2022-07-27,0.81,31,292,3,
597809826771896004,Conselheiro Lafaiete 38 Ipanema 21,9123104,Jose Antonio,,Copacabana,-22.98658,-43.19128,Entire home/apt,350,2,2,2022-05-01,0.36,8,127,2,
599986036708180571,Apartamento Humaitá,47248185,Maria Luiza,,Humaitá,-22.958153,-43.197697,Entire home/apt,300,3,1,2022-09-12,1,6,205,1,
597812395517436183,"Lindo ap quadra da praia, metro e amplo comercio",452729418,Meireane,,Copacabana,-22.966528140512516,-43.182090333675724,Entire home/apt,150,2,1,2022-09-05,1,2,362,1,
594218155537459415,Quartos no Recreio com ótima localização,15784483,Dennys,,Recreio dos Bandeirantes,-23.02008,-43.48535,Entire home/apt,250,2,0,,,1,360,0,
594249638724010300,"Charming ap in Flamengo, with everything close by",200859934,Laura,,Flamengo,-22.93312,-43.17644,Entire home/apt,183,2,10,2022-09-18,3.13,1,220,10,
600005712450417166,Ipanema dreams. 3 bedrooms. 300m to the beach.,1877745,Evelyn,,Ipanema,-22.98443,-43.20056,Entire home/apt,550,7,0,,,1,0,0,
597896851920505114,Apartamento da sol,409932586,Rayane,,Centro,-22.91123,-43.17734,Entire home/apt,180,1,2,2022-04-16,0.36,1,0,2,
600009051217940772,Apartamento Barra sul temporada,452929331,Edsoni,,Barra da Tijuca,-23.00563,-43.43066,Entire home/apt,240,3,2,2022-09-11,1.25,1,327,2,
597954766094622091,Quarto próximo à Praia de Botafogo,15648458,Rodrigo,,Flamengo,-22.93899,-43.17994,Private room,100,1,5,2022-09-10,0.89,1,84,5,
597955274791632682,Baron’s Tower - designed for a unforgettable stay,240281785,Amauri,,Ipanema,-22.98337,-43.19795,Entire home/apt,482,3,28,2022-09-18,5.83,1,132,28,
594304994915890957,Entire Rio Penthouse- Near Beach / Olympic Park,452015587,Sandra,,Recreio dos Bandeirantes,-23.0131,-43.44749,Entire home/apt,1005,4,2,2022-09-12,2,1,365,2,
594323563808601001,Copacabana a 3 quadras da praia,14102119,Tuila,,Copacabana,-22.9754,-43.19318,Entire home/apt,550,2,0,,,2,313,0,
600019671631487365,Apartamento encantador no coração de Ipanema,80344713,Deise,,Ipanema,-22.98556,-43.19644,Entire home/apt,261,3,12,2022-09-04,2.37,1,20,12,
594339687628963704,Alugo apartamento em Copacabana duas quadra praia.,115680261,Nice,,Copacabana,-22.97464,-43.18832,Private room,300,1,0,,,1,233,0,
597981367067948928,Pé na areia em Ipanema,229434751,Gabriella,,Ipanema,-22.987614,-43.193981,Entire home/apt,349,3,2,2022-09-10,0.40,7,85,2,
600054426025080280,"Feet in the sand, complete APT & everything close!",300941401,Ana Flavia,,Copacabana,-22.964546,-43.175522,Entire home/apt,221,2,9,2022-09-12,1.74,2,224,9,
594350931008560749,Apenas p/MULHERES-Quarto privado em Botafogo,2919803,Felipe,,Botafogo,-22.95717,-43.18913,Private room,92,3,1,2022-09-04,1,24,67,1,
600079780909520794,"Novíssimo, anfitriã com  105 avaliações",26912330,Vera Lucia Gago,,Copacabana,-22.97598,-43.18923,Entire home/apt,153,5,9,2022-09-07,1.94,3,317,9,
594437031724327667,Venha viver sua melhor experiência,450206297,Preguiça Da Boa,,Sampaio,-22.90195,-43.25983,Shared room,59,1,4,2022-09-14,2.07,5,364,4,
598006780956717661,Quarto em Apartamento no 10° Andar na Cidade Nova,118802483,Thiago,,Praça da Bandeira,-22.91109,-43.21139,Private room,60,1,3,2022-05-20,0.59,1,0,3,
600093380849403898,Recreio Lindo Apto! Rio CentroTV a cabo Wi-fi,453238455,Mariza,,Camorim,-22.980093,-43.414909,Entire home/apt,245,3,7,2022-09-19,2.50,1,300,7,
598009533234629879,Marvelous Atlântica - 4 rooms with air and wifi,211001893,Fabio,,Leme,-22.964411,-43.172832,Entire home/apt,404,3,5,2022-09-05,1.01,17,283,5,
598347618359590447,Apartamento Belíssimo com vista pro mar !!!,420870125,Heitor,,Recreio dos Bandeirantes,-23.02247,-43.48336,Entire home/apt,400,2,7,2022-09-09,1.62,1,349,7,
594720774006085617,Flat aconchegante com piscina,229537448,Claudio,,Barra da Tijuca,-23.00363,-43.3406,Entire home/apt,175,1,12,2022-09-13,2.43,2,71,12,
594759210240916198,Pax 501 - Flat confortavel com estacionamento,203022450,Ronaldo,,Ipanema,-22.98202,-43.20475,Entire home/apt,550,5,0,,,4,0,0,
600120644331825058,Apto novinho p 4 pessoas - Recreio/Barra,170916608,Gabriel,,Recreio dos Bandeirantes,-23.00358,-43.44634,Entire home/apt,1499,1,6,2022-08-08,1.65,19,143,6,
600131877704970520,Excelente apartamento próximo à praia do Leblon,61714845,Paulo,,Leblon,-22.9845922,-43.2224681,Entire home/apt,737,2,0,,,4,356,0,
600132420196675165,Apartamento lindo. Frente mar.,61714845,Paulo,,Ipanema,-22.98685,-43.2081,Entire home/apt,1691,2,14,2022-09-13,2.88,4,270,14,
600149474292003358,Chalezinho anexo,23543878,Paulo,,Copacabana,-22.974073,-43.19381,Private room,80,2,17,2022-09-14,3.11,7,243,17,
598366864041983791,Apartamento aconchegante no coração de Copacabana,410573235,Gabriela,,Copacabana,-22.97535,-43.1917,Entire home/apt,208,1,0,,,1,297,0,
600161418132300879,🔴Sala e Suíte com Vaga de Garagem prox a Praia,401229484,Manuella,,Botafogo,-22.95105345954503,-43.183788572637646,Entire home/apt,371,2,4,2022-09-18,1.00,5,178,4,
594831211782353903,Suíte com banheira no Hotel Nacional.,75894454,Gisley,,São Conrado,-22.998039,-43.256821,Private room,600,5,0,,,1,216,0,
600236445721374162,Espaço SÓ PARA MULHERES em Copacabana,22548827,Dani,,Copacabana,-22.963573,-43.17852,Private room,150,1,4,2022-09-12,0.79,1,267,4,
594837366280696365,Flat Especial com piscina,229537448,Claudio,,Barra da Tijuca,-23.0056,-43.34039,Entire home/apt,164,1,22,2022-09-19,4.34,2,76,22,
598397544121437364,Apartamento Copacabana Posto 2,452853085,Maria,,Copacabana,-22.9622,-43.17729,Entire home/apt,300,3,0,,,2,167,0,
600251590133957417,Apartamento 300 m² - 500 metros da praia,106245642,Matheus,,Copacabana,-22.98609,-43.19247,Entire home/apt,1600,3,1,2022-09-12,1,2,360,1,
594841453754839887,Linda casa condomínio de luxo vista espetacular.,452118381,Mariangela,,São Conrado,-23.00019,-43.27434,Entire home/apt,12000,3,0,,,1,244,0,
600466017199464589,Renovated studio in the heart of Copacabana for 3 persons,74463624,Mozart,,Copacabana,-22.97134,-43.18715,Entire home/apt,253,1,2,2022-09-18,2,72,180,2,
598408139502494403,Tabas | Aconchegante ap de 2qtos Ipanema | IP0025,341887136,Tabas,,Ipanema,-22.98638,-43.19444,Entire home/apt,539,5,0,,,136,248,0,
600476302112665232,Exclusivo apartamento Leblon - quadra praia,95521072,Andresa,,Leblon,-22.98778,-43.2274,Entire home/apt,1129,5,0,,,3,89,0,
598418400702153956,Copacabana  posto 6 Atlântica .,452853085,Maria,,Copacabana,-22.982458,-43.190266,Entire home/apt,360,3,1,2022-04-24,0.20,2,110,1,
